subjectName,startDate,meanOffset,offsetArray_1,offsetArray_2,offsetArray_3,offsetArray_4,offsetArray_5,offsetArray_6,offsetArray_7,offsetArray_8,offsetArray_9,offsetArray_10,offsetArray_11,offsetArray_12,offsetArray_13,offsetArray_14,offsetArray_15,offsetArray_16,offsetArray_17,offsetArray_18,offsetArray_19,offsetArray_20,offsetArray_21,offsetArray_22,offsetArray_23,offsetArray_24
subject_1
,30-Oct-2023 14:47:15,3.17257930289855,3.31665276666669,3.31590736666669,3.31749758333328,3.31166609999997,3.31878308333332,3.31533543333337,3.31661659999999,3.31776843333331,3.31241463333331,3.31861096666666,3.31559736666667,3.31277561666667,3.32956798333339,3.32421118333327,3.31796048333334,3.31555916666662,3.31197753333338,3.31400004999998,3.31781501666668,2.49754798333334,2.48774304999995,2.48736298333332,2.47595258333335,0
subject_2
,30-Oct-2023 15:48:36,4.07159651527778,3.3024049,3.30722520000003,3.87086270000003,4.13575100000004,4.22728889999998,4.15843770000003,4.20718578333333,4.11923381666665,4.1393831333333,4.16509718333334,4.14978633333333,4.20753446666673,4.18774849999994,4.16452809999995,4.12649120000005,4.17372096666669,4.1335375166667,4.13665150000006,4.12168729999997,4.13701081666661,4.17754628333338,4.20111698333335,4.12775659999996,4.04032948333335
